date/time,open,high,low,close,volume
2022-05-17 15:00:00,191.1270,191.5330,190.5310,191.0040,107899
2022-05-17 14:00:00,191.1470,191.9600,189.6670,191.0590,91628
2022-05-17 13:00:00,191.0270,191.8600,190.8090,191.0440,63853
2022-05-17 12:00:00,190.9380,191.1350,190.1340,191.0140,46555
2022-05-17 11:00:00,189.7760,191.9990,189.4190,191.0740,72263
2022-05-17 10:00:00,189.7220,190.1520,188.8330,189.7280,95592
2022-05-17 09:00:00,190.1040,191.1250,189.4620,189.6340,73689
2022-05-17 08:00:00,190.6400,190.9470,190.6400,190.9450,260
2022-05-17 06:00:00,190.3820,190.3910,190.3820,190.3880,100
2022-05-16 16:00:00,186.2810,186.2900,186.2810,186.2880,9822
2022-05-16 15:00:00,187.2740,187.3720,185.9040,186.3670,99299
2022-05-16 14:00:00,186.6490,187.6300,186.3610,187.1810,64156
2022-05-16 13:00:00,186.1720,186.9250,185.8640,186.6450,66261
2022-05-16 12:00:00,188.1780,188.3550,185.7650,186.2780,61246
2022-05-16 11:00:00,186.7780,188.1270,185.6460,188.0550,74149
2022-05-16 10:00:00,189.1810,189.9930,186.6090,186.6750,47156
2022-05-16 09:00:00,190.7590,191.1550,189.0910,189.1570,43704
2022-05-16 08:00:00,191.3550,191.5820,191.3550,191.4210,305
2022-05-13 16:00:00,192.5370,192.5450,192.5370,192.5430,9208
2022-05-13 15:00:00,192.6360,193.3400,192.3080,192.5330,81683
2022-05-13 14:00:00,192.4670,192.7340,191.7520,192.6520,12576
2022-05-13 13:00:00,194.0560,194.1240,192.5070,192.5130,13101
2022-05-13 12:00:00,194.0360,194.8390,193.2320,193.9040,10196
2022-05-13 11:00:00,191.3550,194.0750,191.3550,194.0720,33863
2022-05-13 10:00:00,190.6100,192.4360,190.6100,191.8280,48806
2022-05-13 09:00:00,189.6870,191.0060,188.8530,190.3880,52470
2022-05-13 08:00:00,189.1510,189.1590,189.1510,189.1570,104
2022-05-13 07:00:00,188.9120,188.9210,188.9120,188.9190,155
2022-05-13 04:00:00,188.7440,188.7520,188.7440,188.7500,100
2022-05-12 18:00:00,187.9000,187.9080,187.9000,187.9060,100
2022-05-12 16:00:00,187.6510,187.6600,187.6510,187.6580,8856
2022-05-12 15:00:00,185.3780,187.9580,185.2090,187.9560,89668
2022-05-12 14:00:00,185.1790,185.9120,184.6670,185.3840,23575
2022-05-12 13:00:00,187.7310,187.8390,184.8420,184.9970,19724
2022-05-12 12:00:00,186.6680,188.7420,185.9340,187.9260,22571
2022-05-12 11:00:00,187.4830,189.4570,186.9170,186.9230,90617
2022-05-12 10:00:00,183.7990,187.3120,183.4320,187.3100,90189
2022-05-12 09:00:00,183.7890,184.7510,182.6690,183.9140,70229
2022-05-12 08:00:00,184.3850,184.3930,182.8950,182.9020,600
2022-05-12 07:00:00,183.2630,183.2710,183.0150,183.0210,400
2022-05-12 06:00:00,183.2530,184.5220,183.2530,184.5100,903
2022-05-12 05:00:00,184.4440,184.4530,184.1860,184.2120,2881
2022-05-12 04:00:00,184.2160,184.2240,183.5510,183.5570,210
2022-05-11 16:00:00,187.1650,187.1730,187.1650,187.1710,21863
2022-05-11 15:00:00,188.7440,188.8910,186.9960,187.1910,70694
2022-05-11 14:00:00,188.3370,189.9390,188.3070,188.9490,32830
2022-05-11 13:00:00,190.7100,190.8570,188.2170,188.2240,27852
2022-05-11 12:00:00,192.8440,193.2310,190.8690,190.8750,18590
2022-05-11 11:00:00,191.4640,193.7570,190.3620,192.8810,54571
2022-05-11 10:00:00,190.3500,191.8900,189.7370,191.6500,74132
2022-05-11 09:00:00,186.7080,191.1850,186.7080,190.4780,40524
2022-05-11 08:00:00,189.4090,189.4180,187.2440,187.2510,1430
2022-05-11 07:00:00,191.1760,191.1850,191.1760,191.1830,120
2022-05-11 05:00:00,190.2130,190.7680,190.2130,190.7660,256
2022-05-10 18:00:00,189.7760,189.7850,189.7760,189.7830,100
2022-05-10 16:00:00,189.3590,189.3680,189.3590,189.3660,13092
2022-05-10 15:00:00,189.1510,189.9440,188.3370,189.4950,72091
2022-05-10 14:00:00,189.6080,189.9440,188.3860,189.1470,76737
2022-05-10 13:00:00,186.4000,189.6510,186.3950,189.2170,102000
2022-05-10 12:00:00,187.8900,188.0170,186.4600,186.6650,69501
2022-05-10 11:00:00,188.6150,188.8710,187.0560,187.6580,152262
2022-05-10 10:00:00,191.1710,191.9500,187.9200,188.6210,168842
2022-05-10 09:00:00,192.7850,193.5090,190.0490,191.1830,61987
2022-05-10 08:00:00,192.0200,192.0290,192.0200,192.0270,100
2022-05-09 16:00:00,189.2100,189.2190,189.2100,189.2170,7292
2022-05-09 15:00:00,190.9280,191.2250,189.0020,189.2170,92135
2022-05-09 14:00:00,189.9450,190.9670,189.7270,190.8650,68999
2022-05-09 13:00:00,190.7200,190.8670,189.2500,190.0410,28774
2022-05-09 12:00:00,190.7490,192.7440,190.3670,190.7560,30318
2022-05-09 11:00:00,190.8190,191.2450,189.4880,190.9250,56965
2022-05-09 10:00:00,191.0270,191.3950,189.6290,191.0040,57818
2022-05-09 09:00:00,190.9980,192.2570,190.6200,191.1830,72873
2022-05-09 08:00:00,191.2360,192.0890,191.2360,192.0760,811
2022-05-09 07:00:00,190.6400,190.6490,190.5210,190.5270,226
2022-05-09 04:00:00,192.1300,192.1380,192.1300,192.1360,155
2022-05-06 16:00:00,196.4590,196.4680,196.4590,196.4650,7846
2022-05-06 15:00:00,196.4590,196.7650,194.9000,196.5150,117792
2022-05-06 14:00:00,197.9780,197.9870,196.1110,196.7040,13597
2022-05-06 13:00:00,198.8910,199.0390,197.9350,198.0240,12747
2022-05-06 12:00:00,196.8460,198.9700,196.5380,198.9080,13396
2022-05-06 11:00:00,197.5510,198.5930,196.7270,196.9920,40395
2022-05-06 10:00:00,193.8770,197.6000,193.8770,197.4380,129507
2022-05-06 09:00:00,196.5180,197.6890,193.3210,194.1620,169737
2022-05-06 08:00:00,196.7760,196.7850,195.7640,195.7700,310
2022-05-06 04:00:00,198.8610,198.8710,198.8610,198.8680,200
2022-05-05 16:00:00,200.6290,200.6380,200.6290,200.6360,9699
2022-05-05 15:00:00,198.8660,200.6680,198.0370,200.4870,142894
2022-05-05 14:00:00,200.5400,200.7370,198.8520,198.9180,55855
2022-05-05 13:00:00,200.3110,201.2240,200.0130,200.5660,22666
2022-05-05 12:00:00,200.1920,201.1940,199.5160,200.0950,15712
2022-05-05 11:00:00,201.3040,201.6410,199.7430,200.4770,53851
2022-05-05 10:00:00,202.9420,202.9520,201.3240,201.6580,65767
2022-05-05 09:00:00,202.9130,204.9470,202.6450,203.0730,73700
2022-05-05 08:00:00,205.1760,205.1860,204.5810,204.6470,800
2022-05-05 06:00:00,205.7130,205.7220,205.7130,205.7200,148
2022-05-05 05:00:00,205.4150,205.4240,205.4150,205.4220,200
2022-05-05 04:00:00,206.0600,206.0700,206.0600,206.0670,100
2022-05-04 16:00:00,210.2500,210.2600,210.2500,210.2570,7835
2022-05-04 15:00:00,206.2790,210.9550,206.0300,210.2570,148672
2022-05-04 14:00:00,204.4020,206.5360,201.9400,206.2860,64893
2022-05-04 13:00:00,204.5110,205.1460,203.4590,203.9770,12458
2022-05-04 12:00:00,203.1810,204.7790,202.7440,204.6570,22200
2022-05-04 11:00:00,203.5680,203.8850,201.5130,203.1430,591672
2022-05-04 10:00:00,202.4610,204.0540,201.8400,203.5150,103819
2022-05-04 09:00:00,206.3680,207.4500,202.1380,202.4980,191957
2022-05-04 08:00:00,208.3940,208.7010,206.1890,206.1960,2770
2022-05-04 07:00:00,212.7030,213.2880,209.5250,209.6120,3920
2022-05-04 04:00:00,214.1920,214.2020,214.1920,214.1990,100
2022-05-03 16:00:00,212.7130,212.7220,212.7130,212.7200,8438
2022-05-03 15:00:00,213.1100,213.4770,211.7200,212.9280,88671
2022-05-03 14:00:00,213.7950,213.8050,212.0720,213.2460,24745
2022-05-03 13:00:00,213.2590,214.2320,212.6930,213.9410,20196
2022-05-03 12:00:00,213.1990,213.5910,212.0570,213.1570,15065
2022-05-03 11:00:00,211.7890,214.3410,211.4420,213.2460,48769
2022-05-03 10:00:00,212.8020,213.3480,211.1340,211.8260,43382
2022-05-03 09:00:00,212.0770,212.9410,211.1040,212.3820,21454
2022-05-03 08:00:00,212.5640,212.5730,212.5640,212.5710,100
2022-05-03 05:00:00,211.1940,211.2030,211.1940,211.2010,200
2022-05-03 04:00:00,212.9910,213.0000,212.9910,212.9980,100
2022-05-02 19:00:00,209.5060,209.5150,209.5060,209.5130,100
2022-05-02 16:00:00,209.0690,209.0780,209.0690,209.0760,9198
2022-05-02 15:00:00,206.4870,209.3660,206.3830,209.0760,55423
2022-05-02 14:00:00,206.1890,207.0430,205.3550,206.1620,15962
2022-05-02 13:00:00,206.1890,206.7700,205.4240,206.1370,9551
2022-05-02 12:00:00,207.6340,208.5120,206.1590,206.2260,6422
2022-05-02 11:00:00,207.3210,207.8070,206.2790,207.3780,19087
2022-05-02 10:00:00,208.0960,209.2570,206.4280,207.2440,36125
2022-05-02 09:00:00,208.0160,209.5950,206.1070,208.1130,30475
2022-05-02 08:00:00,208.1550,208.1650,208.1550,208.1620,100
2022-05-02 07:00:00,209.6940,209.7040,209.6940,209.7010,100
