date/time,open,high,low,close,volume
2023-09-15,177.9300,190.8600,177.7200,189.2000,1521402
2023-09-08,175.0500,179.8800,174.6300,177.1300,1107046
2023-09-01,166.3400,173.9100,165.4500,172.5400,1248555
2023-08-25,162.1600,166.4400,162.0000,164.4600,900091
2023-08-18,165.5900,167.0950,160.3800,161.8700,1275321
2023-08-11,172.3300,173.3900,166.4100,167.2800,1321793
2023-08-04,168.0000,175.3700,166.7355,170.7900,1778852
2023-07-28,164.5800,167.8000,164.2500,167.1500,1082335
2023-07-21,159.4000,164.9800,158.1650,162.8100,1326050
2023-07-14,160.0000,160.8989,157.5001,159.1500,1421558
2023-07-07,160.8800,162.9700,159.8501,161.7700,1026439
2023-06-30,155.3800,161.2100,153.9100,160.7500,1802841
2023-06-23,158.7000,159.0000,152.7800,153.3800,1558070
2023-06-16,149.1000,169.0725,148.7400,164.3500,3090962
2023-06-09,145.8200,149.1400,145.0300,148.6400,1783061
2023-06-02,139.5600,146.3900,135.1450,146.0000,1142330
2023-05-26,141.6600,141.7050,138.5100,140.0800,1017208
2023-05-19,141.8900,142.7650,141.0000,142.2200,944089
2023-05-12,137.8500,144.8500,137.2901,143.2700,1661187
2023-05-05,137.3300,137.9310,134.2500,137.5400,1100826
2023-04-28,134.0500,137.8400,133.4600,137.3300,1418937
2023-04-21,136.7100,137.7900,133.0200,134.6700,1409919
2023-04-14,138.5300,138.6500,135.6200,135.9600,1467763
2023-04-06,142.0000,143.0500,138.2100,138.8700,1026598
2023-03-31,136.6900,141.7600,136.4300,141.6900,990853
2023-03-24,133.6500,137.7650,133.5500,136.6500,1089003
2023-03-17,136.4100,137.7600,132.3500,133.4800,1139801
2023-03-10,140.1100,141.3900,137.4500,137.9700,976672
2023-03-03,137.0000,139.9200,135.8800,139.8300,985582
2023-02-24,140.1600,140.5800,135.4800,136.0500,919280
2023-02-17,142.9500,143.9100,140.0600,142.8500,1265124
2023-02-10,144.0000,147.4900,142.5100,143.4200,1095679
2023-02-03,146.0000,149.0150,144.4500,144.7100,1089050
2023-01-27,145.7700,150.4000,144.4100,147.1600,928710
2023-01-20,144.6500,148.1000,143.6200,146.1100,1203798
2023-01-13,139.3100,142.7400,138.1700,140.3000,1246756
2023-01-06,137.9600,139.5400,134.6746,138.9700,1120283
2022-12-30,136.1200,137.4900,133.9001,136.5800,792858
2022-12-23,140.0000,140.8000,135.8800,137.1400,969590
2022-12-16,143.6200,147.3399,140.0400,140.4300,790288
2022-12-09,144.7600,144.8000,140.2010,143.3400,943315
2022-12-02,146.8400,148.2400,144.8500,146.5300,847198
2022-11-25,142.7800,148.6450,141.9450,148.2700,635568
2022-11-18,142.2800,144.9700,141.0996,143.1900,757367
2022-11-11,136.8300,143.4600,134.1000,143.2600,951099
2022-11-04,138.5800,139.3200,134.2300,137.3500,1106032
2022-10-28,133.6300,139.7900,133.1400,139.5200,969394
2022-10-21,135.8500,136.8000,131.3400,133.7600,1218877
2022-10-14,135.7600,136.8500,132.5000,134.1100,1389061
2022-10-07,134.1500,140.1800,133.8000,135.8500,1425909
2022-09-30,136.1300,137.4358,130.0700,130.2900,1628322
2022-09-23,140.1200,142.1500,135.8400,137.2800,1617658
2022-09-16,144.6600,145.8900,140.1900,140.7400,1146292
2022-09-09,145.0000,146.0300,140.9600,145.5900,966542
2022-09-02,151.2200,152.7700,145.0800,145.5600,1215791
2022-08-26,155.6000,156.0000,151.7310,151.7700,932645
2022-08-19,160.9000,161.6800,156.1200,156.4600,829806
2022-08-12,157.0000,161.6100,152.4600,161.3100,1120493
2022-08-05,165.5800,167.0400,156.2500,157.3100,1287278
2022-07-29,160.0500,162.7800,157.7000,162.5900,865935
2022-07-22,157.0000,161.1650,156.3800,160.3000,1137214
2022-07-15,156.6000,156.8500,152.1750,156.7000,912501
2022-07-08,153.1500,157.3300,152.1400,156.7600,832988
2022-07-01,157.6900,160.8200,152.3950,155.4700,867596
2022-06-24,157.3200,160.0000,156.2800,159.0800,841573
2022-06-17,157.6000,157.7400,152.3900,153.9500,1675890
2022-06-10,167.2800,167.4082,161.2900,161.3000,897725
2022-06-03,167.2100,170.3700,164.1050,164.8100,857702
2022-05-27,160.5700,166.8700,159.6500,166.8300,1190445
2022-05-20,159.4300,160.2200,155.2500,158.6600,1732365
2022-05-13,170.4900,171.4000,156.9601,161.3300,1911538
2022-05-06,170.3700,175.1400,168.3400,173.3000,1171928
2022-04-29,169.9800,174.7200,166.8200,171.0000,1119976
2022-04-22,169.4800,177.4300,169.3000,169.5300,1105552
2022-04-14,169.7400,171.4600,165.1300,167.2600,1226605
2022-04-08,181.0000,183.1300,169.5800,170.7800,1351895
2022-04-01,178.2700,186.0000,177.1300,180.3700,1192175
2022-03-25,171.9000,180.5300,171.2176,178.4300,1411623
2022-03-18,162.5000,172.1400,160.6100,171.7000,1641281
2022-03-11,163.7600,165.6300,155.0500,158.2700,2496928
2022-03-04,184.4700,185.0980,169.0900,170.7500,1594451
2022-02-25,187.0400,188.5900,176.6800,185.3800,1032260
2022-02-18,190.0000,190.8999,186.1298,188.9700,1069378
2022-02-11,198.1500,203.9499,191.9054,192.7100,1460213
2022-02-04,196.0000,201.4600,194.7000,196.8800,1562953
2022-01-28,195.4000,198.7700,188.2000,193.1300,2128572
2022-01-21,209.1000,209.4900,198.5600,199.7700,1587855
2022-01-14,200.9800,213.7400,197.6680,210.6900,1958397
2022-01-07,186.8100,201.9900,185.1600,200.4400,2760494
2021-12-31,184.0100,186.3700,182.8500,185.3000,741641
2021-12-23,181.5600,184.3100,180.0600,183.7800,765372
2021-12-17,177.1700,188.9500,175.6650,184.0400,2270507
2021-12-10,183.2500,187.9000,180.0000,182.3500,1012368
2021-12-03,178.7100,184.4000,175.6700,182.4600,1232291
2021-11-26,186.1200,186.4350,178.7900,179.8300,874218
2021-11-19,185.0200,188.1800,183.8600,185.9600,1079283
2021-11-12,179.5200,184.7500,175.6400,184.4000,1042556
2021-11-05,178.1300,182.8400,177.7400,179.2800,896332
2021-10-29,172.8100,176.6900,171.8800,176.5700,944641
2021-10-22,178.0000,179.0000,172.7800,173.4000,991585
2021-10-15,175.3800,177.5700,174.4800,176.2700,1146997
2021-10-08,175.1600,175.5400,165.3300,171.9700,1395523
2021-10-01,185.0800,187.4500,176.4200,177.6200,1303301
2021-09-24,178.6700,183.2300,175.0500,182.5700,1242551
2021-09-17,177.4700,182.3100,177.2800,180.9500,924317
2021-09-10,181.0000,181.7400,176.1200,176.3000,895826
2021-09-03,173.7300,179.2800,172.4800,179.2700,1001306
2021-08-27,166.8700,174.1100,166.2800,173.8800,1217142
2021-08-20,179.5700,180.6900,163.9100,164.6600,1669764
2021-08-13,181.1200,181.4700,178.2350,181.3400,715641
2021-08-06,182.0000,185.9900,180.0416,180.7200,921486
2021-07-30,179.2300,181.8600,177.7100,179.8400,756376
2021-07-23,176.6800,180.4400,174.0300,179.8500,1113415
2021-07-16,177.7900,180.9900,177.0400,178.1300,1062254
2021-07-09,176.0700,178.7300,173.0500,177.7900,926593
2021-07-02,177.6500,177.8000,174.3500,176.0300,1081283
2021-06-25,177.0000,180.0600,176.1400,178.1000,1454809
2021-06-18,181.0000,185.3750,176.3100,177.0300,1706945
2021-06-11,182.0300,182.2500,179.3900,181.4700,1258074
2021-06-04,171.4700,182.6600,171.0300,182.4100,2092622
2021-05-28,162.1800,166.7802,161.6300,165.9800,1076723
2021-05-21,157.7000,161.9100,157.4300,161.1600,1429805
2021-05-14,155.3300,156.5000,151.1550,155.8500,1981481
2021-05-07,151.4800,153.7200,150.2500,153.6500,1023799
2021-04-30,154.3100,154.3100,149.9000,150.7700,1748058
2021-04-23,157.9600,157.9800,152.9040,154.9900,1343755
2021-04-16,154.9100,157.9000,153.9016,157.5700,981551
2021-04-09,154.1600,155.8400,152.8900,154.2800,1332994
2021-04-01,154.0000,156.4661,153.0400,154.1600,1356881
2021-03-26,155.2000,155.2000,149.1200,153.3700,1768471
2021-03-19,153.0000,159.5500,151.6800,158.5800,2251345
2021-03-12,148.5700,152.4500,147.9900,150.5300,2090171
2021-03-05,149.2100,150.1900,145.5500,148.5200,1730310
2021-02-26,153.5500,153.9150,146.8000,147.9300,2047659
2021-02-19,158.7000,159.2600,152.2900,153.5500,1466087
2021-02-12,152.2900,163.3699,152.1800,160.4900,2923450
2021-02-05,140.1600,151.1800,139.2900,150.8600,1850769
2021-01-29,147.9500,147.9500,140.0400,140.5200,1680823
2021-01-22,148.4500,152.7100,147.4500,147.9500,1487950
2021-01-15,153.2000,154.2100,147.3900,148.4100,2047558
2021-01-08,155.8100,155.8100,151.5100,152.8500,1606752
2020-12-31,153.1000,155.2100,152.2300,154.5700,834296
2020-12-24,150.4000,151.7700,149.3900,150.4700,907356
2020-12-18,154.0000,156.3000,151.9000,153.7700,1596282
2020-12-11,138.6000,151.7400,137.7000,151.0000,1499786
2020-12-04,135.9200,138.8500,134.4500,138.2800,1151858
2020-11-27,143.7500,144.5300,140.0300,140.1600,735083
2020-11-20,143.3900,144.6500,140.1300,142.1300,762434
2020-11-13,140.3000,143.3199,139.6000,141.6200,875050
2020-11-06,133.0600,138.1995,132.6600,137.2000,800051
2020-10-30,133.1200,133.3600,129.2800,131.2900,773226
2020-10-23,131.7900,133.8200,130.6200,133.2800,538717
2020-10-16,132.0000,133.1300,130.3800,130.6400,621581
2020-10-09,131.4800,133.1400,131.1600,132.0800,816155
2020-10-02,135.0400,136.3100,130.8828,131.7300,740957
2020-09-25,132.3000,135.1600,130.2063,132.9700,1038949
2020-09-18,133.9000,135.4200,133.4339,134.2500,680170
2020-09-11,131.0000,132.1000,130.0500,131.3400,696699
2020-09-04,133.1200,133.7500,129.5900,133.1700,826904
2020-08-28,134.6500,135.4500,133.1700,133.9200,685299
2020-08-21,134.9500,136.5800,133.1100,133.8300,632456
2020-08-14,130.0000,136.9100,129.9600,134.2200,982222
2020-08-07,119.6200,130.0000,119.5100,129.9600,1038725
2020-07-31,126.8350,128.0500,118.6583,119.3400,994502
2020-07-24,127.1800,127.6400,125.0500,125.2100,666121
2020-07-17,126.6600,128.1500,124.8200,127.0600,961031
2020-07-10,127.1600,127.4000,122.9000,124.9700,1016561
2020-07-02,126.4700,127.5300,124.0300,126.3900,1046279
2020-06-26,127.9300,130.3100,125.9000,126.1600,1224623
2020-06-19,126.1700,131.2700,125.2500,127.7900,767236
2020-06-12,131.8600,132.1300,123.8300,127.8200,1052037
2020-06-05,124.9000,132.0000,124.7500,131.1000,1144233
2020-05-29,123.0500,129.3200,122.7100,126.0100,1319817
2020-05-22,118.4600,120.3300,117.1200,117.5600,883525
2020-05-15,123.2200,123.8700,115.1900,116.8900,1309256
2020-05-08,120.2500,123.5500,119.8200,123.1000,808795
2020-05-01,123.7500,128.7900,121.0100,121.1200,975101
2020-04-24,122.6800,123.2700,120.4100,122.5600,850315
2020-04-17,121.7500,125.2500,120.1800,124.6100,1130572
2020-04-09,120.0000,125.6700,119.4000,123.4100,1022990
2020-04-03,124.4200,125.2900,113.9800,115.0000,1658787
2020-03-27,113.7200,129.2500,108.6100,127.2400,2089149
2020-03-20,110.0000,121.8500,108.0100,116.4600,2530596
2020-03-13,122.6000,127.0000,111.4800,116.2300,2447819
2020-03-06,131.0000,133.9900,126.2000,127.1100,1491907
2020-02-28,135.1200,136.2800,128.0000,130.7500,1705803
2020-02-21,139.0600,140.0000,137.5200,139.0400,982638
2020-02-14,140.9300,142.6600,139.7600,140.1500,661102
2020-02-07,138.6800,144.3900,138.5500,142.3400,775384
2020-01-31,141.4400,142.5900,138.5100,138.8400,930755
2020-01-24,141.7500,143.7600,141.2200,142.7600,711331
2020-01-17,140.1600,140.7100,139.2800,140.0400,556544
2020-01-10,139.4600,142.4300,139.4600,139.7300,679619
2020-01-03,141.4600,142.3500,140.1300,140.7500,474513
2019-12-27,142.1200,142.1200,140.8400,141.2800,359271
2019-12-20,142.1900,143.0000,140.5600,141.9700,438206
2019-12-13,143.1300,143.1300,140.2300,142.1000,624764
2019-12-06,141.3500,144.0200,139.7000,142.7700,587930
2019-11-29,140.7500,142.7000,140.0700,140.2100,489818
2019-11-22,143.3000,143.7600,140.5000,142.5300,488248
2019-11-15,144.9500,145.4100,142.8800,144.2700,656921
2019-11-08,140.0300,144.5800,140.0300,144.3900,689309
2019-11-01,137.9500,140.0900,137.4200,139.8300,686036
2019-10-25,136.4200,138.4400,136.2100,138.2800,574595
2019-10-18,135.2800,137.4300,135.0300,135.7700,628861
2019-10-11,131.2000,136.2200,130.9800,135.4500,712933
2019-10-04,133.5500,134.6800,129.7400,131.8200,879202
2019-09-27,135.2500,138.4100,135.2500,136.2800,806957
2019-09-20,136.2000,137.8900,135.5400,136.5600,550040
2019-09-13,132.8900,137.1900,132.7600,136.6600,827781
2019-09-06,131.4000,132.3700,130.5800,132.0500,691848
2019-08-30,130.9300,131.3900,129.8000,130.6300,523084
2019-08-23,129.6700,130.2600,127.7200,127.8300,395696
2019-08-16,128.6800,129.9400,126.1000,128.7900,741285
2019-08-09,129.4200,129.8300,125.6400,128.9800,1009006
2019-08-02,131.6600,132.1300,128.0000,128.9500,651356
2019-07-26,131.2600,133.1600,130.8600,131.9500,729719
2019-07-19,128.1000,131.6000,127.2300,130.1700,1154226
2019-07-12,126.2800,128.1300,126.1900,127.7100,581851
2019-07-05,126.6300,127.4300,125.3200,126.5700,499949
2019-06-28,125.0600,125.2000,123.1500,123.9900,502215
2019-06-21,124.2900,125.9900,123.8100,124.8300,453213
2019-06-14,123.4600,126.0000,123.3600,124.3900,779460
2019-06-07,117.5800,122.8700,117.4400,122.3900,703437
2019-05-31,119.8700,120.6600,117.1000,117.5800,578238
2019-05-24,118.1200,118.8800,117.0500,118.5500,625908
2019-05-17,118.0000,120.8900,117.7900,118.4000,1114712
2019-05-10,121.6200,123.3500,117.7300,119.2700,853175
2019-05-03,123.7800,124.2100,122.3400,123.6500,544079
2019-04-26,124.8100,124.9800,122.6500,123.6200,662002
2019-04-18,122.1600,125.4300,121.5100,125.1600,624304
2019-04-12,121.7300,122.8000,121.0000,122.4000,468013
2019-04-05,119.4600,122.7300,119.4600,122.5400,634373
2019-03-29,119.8900,122.2800,117.8400,118.0200,824216
2019-03-22,118.9400,121.1600,118.8100,120.2200,639110
2019-03-15,118.5000,119.6600,117.4500,118.9700,565890
2019-03-08,119.0200,119.0300,116.8100,117.7100,781948
2019-03-01,122.7100,123.6500,119.6300,120.3400,690990
2019-02-22,120.5200,123.3600,120.5200,121.8200,555255
2019-02-15,117.8900,121.2300,117.0000,121.1500,886994
2019-02-08,122.4400,123.7200,116.4000,117.3100,1012318
2019-02-01,122.2600,123.4900,121.6500,122.0000,610766
2019-01-25,124.0000,124.3500,121.9100,123.7200,460655
2019-01-18,124.5400,126.6400,124.0200,125.3500,797424
2019-01-11,120.7100,125.5200,120.3200,125.0700,784688
2019-01-04,116.4400,120.1700,114.2900,119.7300,971584
2018-12-28,113.4500,117.2500,111.1200,116.3400,1136159
2018-12-21,120.0000,122.0000,113.9000,113.9600,1135675
2018-12-14,121.0500,122.9000,119.5600,120.1000,1161021
2018-12-07,123.2600,123.8200,119.4000,119.9700,1095189
2018-11-30,120.5500,122.3200,119.5900,121.4800,1074731
2018-11-23,118.3400,120.0900,116.8600,119.7100,876155
2018-11-16,117.2100,117.6500,114.8000,116.9600,1099293
2018-11-09,115.0900,119.4800,115.0900,117.2400,1159467
2018-11-02,115.8000,118.0200,114.1400,115.4600,1656185
2018-10-26,118.7400,118.7500,114.4000,117.3000,1524737
2018-10-19,115.3600,118.3900,114.9500,116.3200,1250443
2018-10-12,121.5900,121.8800,115.7700,116.7600,1428110
2018-10-05,124.6000,126.0200,121.3700,121.5000,928321
2018-09-28,124.3400,125.6100,123.7200,124.3500,877355
2018-09-21,122.6700,125.8900,122.4100,124.7200,795220
2018-09-14,119.5500,122.8300,119.1500,122.2800,668749
2018-09-07,122.1700,122.4200,119.0200,119.3000,862568
2018-08-31,125.6100,127.7700,123.8000,124.0800,1106622
2018-08-24,122.7600,124.7600,122.0600,122.8400,849580
2018-08-17,124.0600,124.3200,121.4200,123.2800,819858
2018-08-10,128.4600,129.1400,124.1300,124.2300,1101616
2018-08-03,134.8300,135.5700,129.7700,131.3000,757434
2018-07-27,131.4400,134.7600,129.8100,134.4600,823009
2018-07-20,129.7100,132.9500,129.4000,131.8000,656596
2018-07-13,130.2300,130.8100,127.7800,129.5100,420328
2018-07-06,127.5200,129.9400,127.0000,129.5600,403156
2018-06-29,129.8500,129.9800,127.1000,128.8100,1046875
2018-06-22,135.6200,136.5500,130.7200,131.0000,776491
2018-06-15,136.4800,137.5600,134.3900,135.8100,659910
2018-06-08,135.2500,137.4200,133.3600,136.2100,757254
2018-06-01,127.4300,131.8700,126.3600,131.3100,1160072
2018-05-25,136.4900,136.5700,129.6100,129.9600,775253
2018-05-18,138.0400,138.4500,135.6700,136.0400,590408
2018-05-11,131.4000,138.6800,130.4500,138.0700,952000
2018-05-04,131.2600,131.8400,129.1000,131.3200,644472
2018-04-27,129.3600,131.8700,128.7400,131.0100,667596
2018-04-20,129.1600,129.6300,128.0000,129.2300,873690
2018-04-13,126.2500,129.0200,125.7300,128.5300,925930
2018-04-06,128.9500,128.9500,124.4500,125.3700,1747452
2018-03-29,126.2700,130.9500,125.2500,130.3700,1019986
2018-03-23,129.1600,130.2000,124.4600,124.5000,759749
2018-03-16,130.0400,131.2100,129.6700,129.9100,628079
2018-03-09,129.3000,131.8400,127.8600,129.7000,1347575
2018-03-02,137.3700,138.5600,128.6000,130.5900,1070374
2018-02-23,135.7000,137.0800,134.8000,137.0300,523204
2018-02-16,137.7600,139.1400,132.1600,136.2000,1195033
2018-02-09,135.5000,139.4800,131.3100,136.5700,1865682
2018-02-02,139.9500,140.4600,136.5900,136.6200,1114533
2018-01-26,138.9700,139.7400,137.7100,139.5600,1241711
2018-01-19,139.2000,140.9900,137.5900,139.8500,997739
2018-01-12,133.9800,137.2900,133.0900,137.2000,951092
2018-01-05,127.4300,133.8700,127.1700,133.8600,543001
2017-12-29,128.0000,128.4400,127.1100,127.1700,350812
2017-12-22,126.8700,128.4400,126.7400,128.3200,612448
2017-12-15,124.1900,125.7500,123.7200,124.3400,750022
2017-12-08,124.7000,124.9550,122.6300,124.4500,768067
2017-12-01,126.2100,127.1000,123.6800,124.3600,645866
2017-11-24,123.8500,126.6200,123.8500,126.0500,444451
2017-11-17,124.8500,125.7600,122.4900,123.2900,780180
2017-11-10,125.5100,128.1100,124.4100,124.4900,1044864
2017-11-03,124.2500,125.6300,123.6700,125.6200,686525
2017-10-27,123.1800,124.2400,122.0200,124.2300,674443
2017-10-20,123.3000,124.3172,122.7700,123.7100,568779
2017-10-13,121.7700,124.1800,121.6000,123.3800,1303191
2017-10-06,118.8300,121.8909,118.8200,121.8700,663774
2017-09-29,120.8100,121.8000,119.1500,119.1700,818582
2017-09-22,117.8200,120.7400,117.3800,120.6300,839690
2017-09-15,115.9400,117.7900,115.8100,117.6900,868804
2017-09-08,113.3600,115.1700,113.1900,114.9700,896967
2017-09-01,112.4800,113.8600,111.4800,113.0300,941373
2017-08-25,112.4000,113.0800,112.1001,112.8400,806899
2017-08-18,112.8600,113.6500,111.2900,111.7300,804063
2017-08-11,113.9800,114.4900,111.8900,112.1200,1032338
2017-08-04,113.0000,114.3800,112.2801,113.6400,1094918
2017-07-28,109.3000,112.2600,109.1000,112.2600,895045
2017-07-21,110.0100,110.4400,109.0500,109.3100,896721
2017-07-14,108.2100,110.6800,107.5700,110.2000,1410154
2017-07-07,105.8000,108.7800,105.6500,108.4700,1179975
2017-06-30,105.2500,105.5500,103.8400,105.0200,922156
2017-06-23,104.6000,105.6400,103.6200,105.2400,1081193
2017-06-16,106.2300,107.4100,104.5850,104.9000,2140621
2017-06-09,107.9300,108.2292,105.3500,105.7400,1223169
2017-06-02,107.2000,109.6200,106.7500,109.3700,824622
2017-05-26,107.3500,108.4300,106.6000,107.1000,1049867
2017-05-19,106.5200,107.8000,105.7200,107.5600,1225039
2017-05-12,110.0000,110.3500,105.6900,106.4600,1408505
2017-05-05,108.2900,109.9400,108.0900,109.9100,1118145
2017-04-28,107.1900,110.3302,106.7000,108.1400,1418945
2017-04-21,105.9300,107.2400,104.5000,106.5800,1236378
2017-04-13,106.1100,106.7900,104.1700,104.1800,1456475
2017-04-07,108.6200,108.8000,105.3400,105.9100,1754770
2017-03-31,111.0300,112.5900,108.4100,108.6200,1320525
2017-03-24,112.2600,112.8600,110.1200,111.3600,1170684
2017-03-17,113.3700,113.9550,112.0100,112.2100,1124713
2017-03-10,113.1400,113.1400,111.7600,112.6600,952026
2017-03-03,113.7100,114.9800,112.9900,113.3400,995667
2017-02-24,114.0800,114.8900,113.4900,113.7700,818129
2017-02-17,114.0700,114.5000,112.3400,113.7000,1271631
2017-02-10,114.2000,114.4800,111.1200,112.8900,1853778
2017-02-03,116.3600,116.5800,113.9700,115.1200,1238743
2017-01-27,118.4500,119.9900,116.5000,116.6900,1054891
2017-01-20,118.8500,119.9500,118.1735,118.9200,558498
2017-01-13,119.4800,120.0600,118.3600,119.8100,873952
2017-01-06,118.1700,121.3900,117.8300,120.1300,1150370
2016-12-30,119.4600,119.9600,116.7800,117.2000,675277
2016-12-23,121.3200,122.2300,120.4700,120.9000,723889
2016-12-16,121.8000,123.1800,120.7100,121.0000,1026159
2016-12-09,117.3400,123.1750,117.2000,122.9800,1318702
2016-12-02,117.9700,118.8100,116.7000,116.8300,1048825
2016-11-25,114.2200,118.1500,113.2500,117.8000,833999
2016-11-18,111.8300,114.4300,111.5100,114.0400,1034147
2016-11-11,111.6200,115.4000,109.9408,111.9500,1681713
2016-11-04,115.5100,115.7900,110.2400,110.5600,1311467
2016-10-28,115.1300,115.7500,114.4100,114.8100,868918
2016-10-21,115.1800,116.3200,114.6100,115.2700,800912
2016-10-14,116.1300,116.8300,114.0900,115.0900,935985
2016-10-07,114.4900,117.1750,114.3400,115.8900,1340389
2016-09-30,116.8600,118.6000,115.0000,116.0600,1607696
2016-09-23,115.2500,121.1700,114.9722,117.6600,1729234
2016-09-16,118.6600,120.4900,114.3803,114.6300,1712495
2016-09-09,120.5100,121.8000,118.6400,118.6600,1096236
2016-09-02,120.0200,122.0900,120.0100,122.0800,1450592
2016-08-26,120.3100,121.7700,117.9700,118.6200,1630097
2016-08-19,117.5000,119.8500,116.8000,119.6200,2010651
2016-08-12,118.1300,118.5200,116.6900,117.7900,1706041
2016-08-05,112.1200,116.2300,109.0800,115.9600,2848030
2016-07-29,109.9000,112.7900,109.1751,111.6000,2144845
2016-07-22,108.6800,109.8800,108.1300,109.6800,1146189
2016-07-15,104.9200,109.1400,104.8401,108.8200,2321328
2016-07-08,99.6300,102.1625,98.4800,102.0700,1721517
2016-07-01,101.1800,101.8100,98.3900,99.6400,3930961
2016-06-24,106.7100,110.0000,103.0500,103.9600,3377967
2016-06-17,102.2600,103.5600,100.2300,103.2400,1802023
2016-06-10,105.6200,105.8400,102.7500,103.2000,1727168
2016-06-03,103.3500,104.2800,102.6300,103.5000,1961822
2016-05-27,100.3200,102.7600,99.4000,100.5900,2860962
2016-05-20,100.1700,102.0900,99.2300,100.6100,1746067
2016-05-13,103.4600,104.8200,98.0200,99.7900,3500458
2016-05-06,102.5200,102.7325,100.5890,101.9600,1663307
2016-04-29,107.5200,107.9100,101.4200,101.7000,2067928
2016-04-22,102.0000,107.5700,102.0000,107.4500,1599298
2016-04-15,98.5300,105.3900,98.3000,103.6800,2946755
2016-04-08,101.6600,101.8699,97.8000,100.6600,3707333
2016-04-01,108.5000,109.0900,103.0100,103.5400,2035675
2016-03-24,106.4100,109.3200,105.7500,106.3200,1451614
2016-03-18,109.2500,109.4900,105.8000,106.6000,1970055
2016-03-11,107.2300,109.2800,105.6200,109.2600,2250492
2016-03-04,105.1000,110.2900,104.1000,109.5500,1537039
2016-02-26,106.0700,106.9000,102.8500,105.1400,2429607
2016-02-19,108.0500,108.9500,104.8000,105.3100,2120895
2016-02-12,109.7400,109.8100,102.5400,105.2600,2813377
2016-02-05,120.0000,120.7730,109.0000,110.3900,2803238
2016-01-29,114.3700,120.0300,113.1801,120.0300,1897487
2016-01-22,116.0100,116.1000,108.9400,115.9500,2366423
